,postcode,easting,northing,Unnamed: 0,price,date,type,seconds,years
15538677,S71RX,434069,384635,16534159,104750,2010-08-26 00:00,F,1282777200.0,2010.0
15540702,S72GX,433249,383662,21631645,550000,2016-05-24 00:00,D,1464044400.0,2016.0
15611091,S88QH,434933,382895,12212360,110000,2005-06-10 00:00,T,1118358000.0,2005.0
15610915,S88QD,435102,382662,7614271,117500,2002-05-17 00:00,S,1021590000.0,2002.0
15611991,S88SZ,434912,383319,8285481,55000,2002-02-01 00:00,T,1012521600.0,2002.0
15286343,S119EG,433593,385019,18374400,187000,2013-04-04 00:00,F,1365030000.0,2013.0
15536270,S71DE,434800,385456,12155040,131500,2005-02-16 00:00,T,1108512000.0,2005.0
15536893,S71GF,434655,384984,12425811,140000,2006-12-15 00:00,T,1166140800.0,2006.0
15284797,S118YA,433616,385635,23684990,275000,2018-09-28 00:00,T,1538089200.0,2018.0
15538055,S71NT,433926,385425,11972848,150000,2005-08-12 00:00,F,1123801200.0,2005.0
15540563,S72GN,433128,383968,16956673,226577,2011-09-23 00:00,S,1316732400.0,2011.0
15611249,S88QN,435115,382985,18162331,145000,2012-01-20 00:00,T,1327017600.0,2012.0
15537343,S71HD,434484,384955,15707288,126000,2009-02-13 00:00,S,1234483200.0,2009.0
15285452,S119AW,433468,385285,8111879,175000,2002-09-17 00:00,D,1032217200.0,2002.0
15537666,S71LE,434608,385447,22238939,82500,2017-10-23 00:00,F,1508713200.0,2017.0
15538865,S71SD,433884,384891,24413681,191845,2019-01-10 00:00,T,1547078400.0,2019.0
15286811,S119GB,433020,384306,8723752,158000,2002-12-10 00:00,S,1039478400.0,2002.0
15325015,S24FE,435382,385717,8510708,53500,2002-07-03 00:00,T,1025650800.0,2002.0
15284310,S118UR,433330,385479,16113560,95000,2009-10-30 00:00,F,1256860800.0,2009.0
15323360,S23LH,436511,384790,11761879,68000,2005-04-29 00:00,T,1114729200.0,2005.0
15286092,S119DR,433668,384849,8763399,150000,2002-07-24 00:00,F,1027465200.0,2002.0
15321910,S23AN,435977,384764,7334742,10000,2001-11-23 00:00,T,1006473600.0,2001.0
15615126,S89QJ,435338,384448,9811860,55750,2003-03-13 00:00,S,1047513600.0,2003.0
15610133,S88JQ,435899,382260,23644429,375000,2018-06-01 00:00,T,1527807600.0,2018.0
15602446,S80GL,434473,382821,9399225,76400,2003-02-06 00:00,T,1044489600.0,2003.0
15538190,S71PB,433975,385012,12716263,370000,2006-06-21 00:00,D,1150844400.0,2006.0
15538215,S71PB,433975,385012,24140647,421700,2019-01-16 00:00,S,1547596800.0,2019.0
15604603,S80RB,434678,383492,12830417,149500,2006-12-14 00:00,S,1166054400.0,2006.0
15613030,S89EA,434753,383967,23638092,160000,2018-02-12 00:00,T,1518393600.0,2018.0
15322594,S23GU,435720,385345,15487613,169950,2008-03-14 00:00,T,1205452800.0,2008.0
15605139,S80UL,434333,384119,8260901,56000,2002-11-11 00:00,S,1036972800.0,2002.0
15614556,S89ND,435549,383759,18663785,146000,2013-09-27 00:00,S,1380236400.0,2013.0
15603621,S80NL,434503,383530,12123179,113000,2005-09-19 00:00,T,1127084400.0,2005.0
15536516,S71DQ,434701,385219,11921131,320000,2005-10-21 00:00,S,1129849200.0,2005.0
15613424,S89FE,434827,384360,11053205,125000,2004-09-24 00:00,T,1095980400.0,2004.0
15323578,S23PQ,436047,385410,21005229,110000,2015-04-22 00:00,S,1429657200.0,2015.0
15615549,S89SU,435547,384754,11462198,107000,2005-07-25 00:00,S,1122246000.0,2005.0
15286234,S119EB,433113,384914,9321141,295000,2003-12-10 00:00,D,1071014400.0,2003.0
15612173,S88TB,434962,383411,21625959,132500,2016-05-26 00:00,T,1464217200.0,2016.0
15537120,S71GR,434581,384830,15851804,132500,2009-12-22 00:00,S,1261440000.0,2009.0
15541502,S72QH,433711,383406,14310867,312000,2007-06-01 00:00,T,1180652400.0,2007.0
15284798,S118YA,433616,385635,23690981,252000,2018-10-22 00:00,T,1540162800.0,2018.0
15538358,S71RD,434428,384635,12389559,146500,2006-01-27 00:00,D,1138320000.0,2006.0
15285463,S119AW,433468,385285,20489410,360000,2015-07-24 00:00,S,1437692400.0,2015.0
15613530,S89FN,435070,384544,6296776,98000,2001-10-26 00:00,S,1004050800.0,2001.0
15283798,S118UA,433026,385444,9145852,124000,2003-09-26 00:00,T,1064530800.0,2003.0
15281450,S118BB,434496,385830,6778293,46500,2001-10-05 00:00,T,1002236400.0,2001.0
15537373,S71HE,434483,384983,10743798,126000,2004-09-06 00:00,T,1094425200.0,2004.0
15539242,S72AY,434242,383960,21455540,120000,2016-12-16 00:00,T,1481846400.0,2016.0
15536082,S71BX,434826,385456,13696670,125000,2007-02-13 00:00,S,1171324800.0,2007.0
15285928,S119DQ,433641,384945,7579696,260000,2002-06-28 00:00,T,1025218800.0,2002.0
15325449,S24TA,435079,385841,7155425,95000,2001-11-09 00:00,S,1005264000.0,2001.0
15284249,S118UP,433117,385391,13999651,158000,2007-04-23 00:00,S,1177282800.0,2007.0
15611352,S88QR,434964,383048,16456570,112000,2010-09-17 00:00,F,1284678000.0,2010.0
15283860,S118UD,433125,385527,6983838,68500,2001-03-30 00:00,S,985906800.0,2001.0
15539451,S72BP,433897,383620,10700879,90000,2004-04-30 00:00,D,1083279600.0,2004.0
15286351,S119EG,433593,385019,19566611,120800,2014-03-21 00:00,F,1395360000.0,2014.0
15285831,S119BW,433895,384486,23640440,106500,2018-04-27 00:00,F,1524783600.0,2018.0
15613237,S89EG,434674,384183,15902854,112500,2009-09-29 00:00,T,1254178800.0,2009.0
15613491,S89FG,434945,384492,13406948,160000,2006-12-07 00:00,S,1165449600.0,2006.0
15604389,S80PS,434725,383193,15122854,135000,2008-02-01 00:00,T,1201824000.0,2008.0
15612150,S88TB,434962,383411,12021745,115000,2005-12-12 00:00,D,1134345600.0,2005.0
15538498,S71RP,434224,384558,15642614,162500,2009-12-08 00:00,S,1260230400.0,2009.0
15539640,S72DB,433958,383991,10726290,130000,2004-08-20 00:00,S,1092956400.0,2004.0
15603038,S80HY,434076,383220,16060038,199950,2009-09-11 00:00,D,1252623600.0,2009.0
15604018,S80NZ,434512,383823,21224526,112500,2016-10-07 00:00,S,1475794800.0,2016.0
15540840,S72HJ,433632,383566,22378682,279950,2017-02-24 00:00,F,1487894400.0,2017.0
15537193,S71GW,434314,384808,14565595,102000,2007-02-26 00:00,F,1172448000.0,2007.0
15602478,S80GN,434477,382649,8049669,107000,2002-09-16 00:00,D,1032130800.0,2002.0
15601966,S80EF,433610,382409,13229467,205000,2006-03-14 00:00,T,1142294400.0,2006.0
15537401,S71HF,434462,385013,15309934,165000,2008-06-25 00:00,D,1214348400.0,2008.0
15611996,S88SZ,434912,383319,9704300,86500,2003-11-21 00:00,T,1069372800.0,2003.0
15610816,S88PT,435645,382840,22059346,235000,2016-01-22 00:00,S,1453420800.0,2016.0
15540416,S72GE,433470,383462,14735089,395000,2007-08-17 00:00,S,1187305200.0,2007.0
15609983,S88HN,436118,382221,14511027,337500,2007-01-26 00:00,D,1169769600.0,2007.0
15612029,S88SZ,434912,383319,20929526,99950,2015-06-11 00:00,T,1433977200.0,2015.0
15539297,S72BG,434323,384192,20432838,126000,2015-06-08 00:00,T,1433718000.0,2015.0
15602470,S80GL,434473,382821,22727609,175000,2017-09-25 00:00,T,1506294000.0,2017.0
15537994,S71NP,434085,385631,12993452,338350,2006-02-09 00:00,D,1139443200.0,2006.0
15615484,S89RT,435681,384672,13584214,139950,2006-04-13 00:00,S,1144882800.0,2006.0
15539674,S72DD,434086,384098,21119040,331500,2016-07-19 00:00,T,1468882800.0,2016.0
15537196,S71GW,434314,384808,23055597,317000,2017-11-27 00:00,S,1511740800.0,2017.0
15611287,S88QP,435037,382833,20509456,145000,2015-05-12 00:00,S,1431385200.0,2015.0
15610725,S88PQ,435441,383362,8683453,65000,2002-01-10 00:00,S,1010620800.0,2002.0
15281749,S118DE,434706,385982,13186772,180000,2006-05-31 00:00,S,1149030000.0,2006.0
15286531,S119FB,433118,384586,10176247,195000,2004-10-14 00:00,S,1097708400.0,2004.0
15537923,S71NF,434297,385487,10132637,475000,2004-05-25 00:00,D,1085439600.0,2004.0
15540607,S72GQ,433126,383713,18737174,350000,2013-08-06 00:00,S,1375743600.0,2013.0
15536487,S71DN,434677,385397,21505594,117000,2016-11-04 00:00,F,1478217600.0,2016.0
15285499,S119AY,433879,384958,21095008,226480,2016-06-10 00:00,T,1465513200.0,2016.0
15611166,S88QJ,434939,382961,13461871,32000,2006-02-10 00:00,T,1139529600.0,2006.0
15614421,S89JJ,435708,383847,15336036,163000,2008-02-29 00:00,S,1204243200.0,2008.0
15321888,S23AJ,435935,384757,21977519,112025,2016-06-02 00:00,T,1464822000.0,2016.0
15603761,S80NS,434316,383583,15090233,149950,2008-01-24 00:00,S,1201132800.0,2008.0
15540705,S72GY,433308,383466,6640534,132500,2001-03-30 00:00,S,985906800.0,2001.0
15614911,S89QA,435443,384435,11990977,117000,2005-11-17 00:00,T,1132185600.0,2005.0
15323106,S23HS,436221,385115,13929169,109950,2007-11-14 00:00,S,1194998400.0,2007.0
15611616,S88SB,435268,383297,9752033,140000,2003-09-16 00:00,S,1063666800.0,2003.0
15605049,S80SU,434342,383838,13461573,158950,2006-12-18 00:00,F,1166400000.0,2006.0
15613453,S89FF,434977,384489,8230007,76000,2002-02-15 00:00,S,1013731200.0,2002.0
15285069,S118YQ,433753,385567,18170326,132000,2012-07-13 00:00,F,1342134000.0,2012.0
15612190,S88TD,434924,383420,9306224,70000,2003-02-21 00:00,T,1045785600.0,2003.0
15601629,S80BQ,434082,382419,9289533,260000,2003-03-17 00:00,S,1047859200.0,2003.0
15286986,S119HA,433073,384161,23205488,375000,2018-06-29 00:00,D,1530226800.0,2018.0
15538104,S71NW,434236,385327,11653469,175000,2005-06-10 00:00,D,1118358000.0,2005.0
15537647,S71LB,434691,385642,23136822,68000,2018-05-25 00:00,F,1527202800.0,2018.0
15612450,S89BS,435037,383835,19513337,165000,2014-11-18 00:00,D,1416268800.0,2014.0
15611641,S88SE,435196,383337,20290973,80000,2015-03-27 00:00,S,1427414400.0,2015.0
15603318,S80JT,434200,383582,16252120,112500,2010-12-20 00:00,T,1292803200.0,2010.0
15601702,S80BR,434111,382366,17426914,184000,2011-04-08 00:00,S,1302217200.0,2011.0
15305509,S141FX,436998,383271,21358974,80000,2016-06-01 00:00,O,1464735600.0,2016.0
15322561,S23GS,435781,385407,14036328,119950,2007-07-27 00:00,S,1185490800.0,2007.0
15537272,S71HA,434490,384899,20349788,215000,2015-07-07 00:00,T,1436223600.0,2015.0
15539364,S72BJ,434099,383831,18726491,120000,2013-02-05 00:00,T,1360022400.0,2013.0
15281351,S118AS,434383,385735,7889892,196000,2002-11-08 00:00,S,1036713600.0,2002.0
15613331,S89EP,434798,383983,19487196,192000,2014-12-18 00:00,S,1418860800.0,2014.0
15305741,S141LP,436800,384265,21245302,43000,2016-09-01 00:00,F,1472684400.0,2016.0
15305476,S141FT,436880,383086,16443744,82450,2010-12-16 00:00,T,1292457600.0,2010.0
15604593,S80RA,434693,383567,24411724,117000,2019-02-15 00:00,F,1550188800.0,2019.0
15604753,S80RS,434611,384293,8555704,69600,2002-11-11 00:00,F,1036972800.0,2002.0
15536651,S71DX,434709,385190,9267467,115000,2003-08-01 00:00,T,1059692400.0,2003.0
15540208,S72EH,433654,384215,13321469,178000,2006-12-07 00:00,S,1165449600.0,2006.0
15305307,S141BZ,436965,382493,15622367,84500,2009-12-04 00:00,T,1259884800.0,2009.0
15540672,S72GU,433491,383623,21215227,394950,2016-12-21 00:00,S,1482278400.0,2016.0
15537419,S71HG,434453,385042,7590485,72500,2002-05-07 00:00,T,1020726000.0,2002.0
15538424,S71RJ,434151,384600,6257418,123000,2001-12-07 00:00,S,1007683200.0,2001.0
15602904,S80HH,434379,382835,13643016,180100,2006-10-20 00:00,S,1161298800.0,2006.0
15540415,S72GE,433470,383462,13767728,395000,2007-08-17 00:00,S,1187305200.0,2007.0
15605207,S80UP,434370,384232,17881985,98000,2012-01-27 00:00,T,1327622400.0,2012.0
15536203,S71DD,434738,385609,9002149,95000,2003-11-25 00:00,S,1069718400.0,2003.0
15538758,S71SA,434052,384870,9433978,112500,2003-10-31 00:00,T,1067558400.0,2003.0
15324007,S23SP,436472,385536,20346663,105000,2015-08-26 00:00,F,1440543600.0,2015.0
15614631,S89NG,435609,383683,8141578,83000,2002-03-28 00:00,S,1017273600.0,2002.0
15611598,S88RQ,434975,382834,16237268,166500,2010-08-27 00:00,S,1282863600.0,2010.0
15284335,S118UT,433107,385339,18938559,65000,2013-12-06 00:00,F,1386288000.0,2013.0
15615343,S89RA,435214,384600,20664698,65000,2015-07-24 00:00,F,1437692400.0,2015.0
15604397,S80PS,434725,383193,23696539,131000,2018-09-26 00:00,S,1537916400.0,2018.0
15324121,S23SY,436491,385575,10597340,98500,2004-12-24 00:00,F,1103846400.0,2004.0
15285274,S119AE,433936,385510,23721115,500000,2018-09-07 00:00,D,1536274800.0,2018.0
15286985,S119HA,433073,384161,23133217,390000,2018-05-30 00:00,D,1527634800.0,2018.0
15284625,S118XS,433539,385662,18974751,136000,2013-10-04 00:00,T,1380841200.0,2013.0
15323764,S23QR,436249,385696,21117420,165995,2016-05-26 00:00,T,1464217200.0,2016.0
15603669,S80NN,434542,383367,22372348,203000,2017-04-13 00:00,S,1492038000.0,2017.0
15603917,S80NX,434329,383728,22376348,140500,2017-03-31 00:00,T,1490914800.0,2017.0
15539976,S72DU,433362,384413,9562743,135000,2003-07-30 00:00,S,1059519600.0,2003.0
15286558,S119FE,433220,384559,12205103,199950,2005-12-22 00:00,S,1135209600.0,2005.0
15284619,S118XS,433539,385662,16055701,69000,2009-05-19 00:00,T,1242687600.0,2009.0
15611805,S88SR,435223,383535,22168553,252000,2017-04-03 00:00,S,1491174000.0,2017.0
15282746,S118QE,433624,385829,11254534,125000,2004-08-27 00:00,T,1093561200.0,2004.0
15325005,S24FD,435400,385870,13362654,220000,2006-10-11 00:00,T,1160521200.0,2006.0
15610779,S88PS,435685,382844,9415588,115000,2003-08-08 00:00,S,1060297200.0,2003.0
15605015,S80SR,434709,382626,18070639,129450,2012-10-15 00:00,F,1350255600.0,2012.0
15284337,S118UT,433107,385339,20348586,320000,2015-09-08 00:00,T,1441666800.0,2015.0
15612041,S88TA,434891,383369,6391673,44500,2001-06-25 00:00,T,993423600.0,2001.0
15605577,S80ZL,434999,385273,20806150,92000,2015-09-18 00:00,T,1442530800.0,2015.0
15613832,S89GB,435340,384359,12846879,106000,2006-09-08 00:00,T,1157670000.0,2006.0
15325719,S24UT,435189,385602,8053701,51500,2002-02-28 00:00,S,1014854400.0,2002.0
15538761,S71SA,434052,384870,9876475,168000,2003-09-01 00:00,T,1062370800.0,2003.0
15305599,S141GX,436958,383399,19276789,65000,2014-04-15 00:00,T,1397516400.0,2014.0
15325324,S24RR,435280,385883,14555451,140000,2007-05-30 00:00,F,1180479600.0,2007.0
15614858,S89NW,435626,383530,11830346,165000,2005-09-30 00:00,S,1128034800.0,2005.0
15605399,S80UT,434409,384371,24411071,138000,2019-02-01 00:00,T,1548979200.0,2019.0
15325074,S24LJ,434966,385842,9163297,80000,2003-09-01 00:00,T,1062370800.0,2003.0
15614319,S89JD,435804,384361,23900299,530000,2018-02-23 00:00,D,1519344000.0,2018.0
15609909,S88HE,436194,382158,9856368,140000,2003-04-16 00:00,S,1050447600.0,2003.0
15610646,S88PJ,435692,383156,14094296,165000,2007-02-02 00:00,S,1170374400.0,2007.0
15539825,S72DG,434184,384115,17748685,119950,2012-01-27 00:00,T,1327622400.0,2012.0
15322872,S23HF,435595,385317,8553399,63000,2002-02-01 00:00,D,1012521600.0,2002.0
15603694,S80NQ,434419,383475,10597150,134000,2004-08-02 00:00,S,1091401200.0,2004.0
15540142,S72EF,433400,384108,6942397,92000,2001-02-02 00:00,S,981072000.0,2001.0
15320475,S22BJ,436793,384664,18824838,59000,2013-10-14 00:00,T,1381705200.0,2013.0
15537552,S71HP,434509,385200,12110092,153500,2005-12-19 00:00,S,1134950400.0,2005.0
15612716,S89DD,434933,384063,8157895,75000,2002-09-17 00:00,T,1032217200.0,2002.0
15605510,S80ZB,435109,385276,14190314,119950,2007-12-07 00:00,T,1196985600.0,2007.0
15613700,S89FY,435079,384588,13928965,115025,2007-08-03 00:00,F,1186095600.0,2007.0
15603633,S80NL,434503,383530,18783115,110000,2013-12-18 00:00,T,1387324800.0,2013.0
15604119,S80PH,434433,383854,9608499,77000,2003-11-14 00:00,T,1068768000.0,2003.0
15286430,S119EJ,433724,384703,7522358,170000,2002-10-30 00:00,D,1035936000.0,2002.0
15605155,S80UL,434333,384119,22260818,126000,2017-11-30 00:00,T,1512000000.0,2017.0
15285013,S118YJ,433884,385687,23675386,285000,2018-09-18 00:00,T,1537225200.0,2018.0
15281232,S118AA,434935,385777,12284136,105500,2005-11-16 00:00,F,1132099200.0,2005.0
15610182,S88JY,435809,382169,8616840,198000,2002-03-08 00:00,F,1015545600.0,2002.0
15538896,S71SF,433939,384843,20243308,150000,2015-01-27 00:00,F,1422316800.0,2015.0
15536696,S71FD,435026,385479,13843321,140000,2007-03-30 00:00,T,1175209200.0,2007.0
15536398,S71DH,434741,385350,12216267,110000,2005-12-22 00:00,T,1135209600.0,2005.0
15612222,S88TE,434867,383435,9208352,80000,2003-09-17 00:00,T,1063753200.0,2003.0
15540856,S72HJ,433632,383566,22897466,274950,2017-02-24 00:00,T,1487894400.0,2017.0
15601472,S80BD,434291,382434,13461446,229500,2006-08-08 00:00,D,1154991600.0,2006.0
15608801,S88AD,436289,382549,20360097,340000,2015-12-23 00:00,D,1450828800.0,2015.0
15539501,S72BR,434032,384342,16330540,162000,2010-03-30 00:00,S,1269903600.0,2010.0
15608804,S88AD,436289,382549,21084466,425000,2016-08-22 00:00,D,1471820400.0,2016.0
15541514,S72QH,433711,383406,20558377,315000,2015-02-20 00:00,T,1424390400.0,2015.0
15305299,S141BZ,436965,382493,11697449,76000,2005-05-23 00:00,T,1116802800.0,2005.0
15603943,S80NY,434309,383744,11512163,119000,2005-12-14 00:00,T,1134518400.0,2005.0
15321959,S23AR,436340,384632,20576004,85000,2015-08-10 00:00,S,1439161200.0,2015.0
15605103,S80SU,434342,383838,20348650,133000,2015-09-17 00:00,F,1442444400.0,2015.0
15285141,S118ZB,433735,385742,21302032,252000,2016-01-19 00:00,T,1453161600.0,2016.0
15536390,S71DH,434741,385350,10461475,121000,2004-09-24 00:00,T,1095980400.0,2004.0
15324217,S23WP,436778,385081,8257952,48750,2002-11-29 00:00,S,1038528000.0,2002.0
15612660,S89DA,434988,384044,7951118,15000,2002-08-05 00:00,T,1028502000.0,2002.0
15614290,S89JD,435804,384361,10360192,183000,2004-05-25 00:00,D,1085439600.0,2004.0
15325430,S24ST,435357,385856,14768850,109950,2007-09-11 00:00,F,1189465200.0,2007.0
15284582,S118XL,433569,385560,19797053,280000,2014-11-07 00:00,D,1415318400.0,2014.0
15323007,S23HH,435700,385188,20575101,127000,2015-07-13 00:00,T,1436742000.0,2015.0
15610901,S88QB,434938,382662,8415201,101000,2002-03-15 00:00,S,1016150400.0,2002.0
15281685,S118BZ,434868,385825,11520957,90100,2005-05-27 00:00,T,1117148400.0,2005.0
15305420,S141FF,436983,382901,7847174,41000,2002-07-19 00:00,T,1027033200.0,2002.0
15609930,S88HF,436305,382167,10901714,85000,2004-06-30 00:00,F,1088550000.0,2004.0
15323441,S23NF,436008,384870,6594401,60000,2001-07-31 00:00,S,996534000.0,2001.0
15610561,S88PG,435648,383187,18992481,95000,2013-08-09 00:00,S,1376002800.0,2013.0
15322770,S23HA,435782,385580,18916753,102000,2013-11-15 00:00,S,1384473600.0,2013.0
15604940,S80SL,434857,383065,11260585,131000,2004-06-07 00:00,F,1086562800.0,2004.0
15283113,S118RN,433435,385961,8956273,219000,2003-07-18 00:00,S,1058482800.0,2003.0
15284452,S118XA,433301,385618,8906401,235000,2003-04-28 00:00,T,1051484400.0,2003.0
15613780,S89GA,435244,384442,9978214,57000,2003-01-17 00:00,T,1042761600.0,2003.0
15611734,S88SP,435181,383499,9063460,70000,2003-10-14 00:00,S,1066086000.0,2003.0
15539815,S72DG,434184,384115,9804259,70500,2003-09-03 00:00,S,1062543600.0,2003.0
15284845,S118YD,433750,385689,22203743,192500,2017-03-24 00:00,T,1490313600.0,2017.0
15282840,S118QH,433490,385815,24079915,200000,2018-09-28 00:00,D,1538089200.0,2018.0
15283945,S118UE,433123,385560,20666676,213650,2015-12-21 00:00,S,1450656000.0,2015.0
15538080,S71NT,433926,385425,19706952,160000,2014-06-02 00:00,F,1401663600.0,2014.0
15541442,S72QA,434119,383797,24062161,165000,2018-12-17 00:00,T,1545004800.0,2018.0
15613448,S89FE,434827,384360,23446173,240000,2018-03-16 00:00,T,1521158400.0,2018.0
15615387,S89RE,435404,384572,20396231,140000,2015-11-12 00:00,T,1447286400.0,2015.0
15284680,S118XT,433510,385659,23652386,139200,2018-06-22 00:00,T,1529622000.0,2018.0
15320465,S22BG,436936,384606,11274240,12000,2004-12-10 00:00,S,1102636800.0,2004.0
15613575,S89FP,435261,384377,14842294,236000,2007-12-07 00:00,S,1196985600.0,2007.0
15610769,S88PR,435525,383087,20798152,135000,2015-10-29 00:00,S,1446076800.0,2015.0
15615339,S89RA,435214,384600,14836398,90000,2007-11-09 00:00,F,1194566400.0,2007.0
15603568,S80NJ,434416,383682,13614232,102000,2006-08-25 00:00,T,1156460400.0,2006.0
15539679,S72DE,434144,384045,6886021,53000,2001-04-25 00:00,T,988153200.0,2001.0
15603352,S80JX,434188,383505,9031102,92250,2003-02-28 00:00,T,1046390400.0,2003.0
15305300,S141BZ,436965,382493,13212067,84950,2006-08-04 00:00,T,1154646000.0,2006.0
15611545,S88RJ,435260,383091,16004698,120000,2009-04-03 00:00,T,1238713200.0,2009.0
15538348,S71RB,434441,384662,20561697,170000,2015-11-13 00:00,T,1447372800.0,2015.0
15604528,S80RA,434693,383567,11695798,99950,2005-10-10 00:00,F,1128898800.0,2005.0
15284011,S118UF,433118,385493,18570731,175000,2013-04-26 00:00,T,1366930800.0,2013.0
15537867,S71NB,434326,385571,15185455,320000,2008-10-14 00:00,D,1223938800.0,2008.0
15538680,S71RX,434069,384635,18589768,323000,2013-11-08 00:00,S,1383868800.0,2013.0
15613215,S89EG,434674,384183,7910980,83091,2002-11-15 00:00,S,1037318400.0,2002.0
15322372,S23EL,435755,385057,14667747,95000,2007-04-05 00:00,T,1175727600.0,2007.0
