TimeStamp,Total Particles (ug/m^3),PM10 particles (ug/m^3),PM2.5 particles (ug/m^3),PM1 particles (ug/m^3),Temperature (Celcius),Humidity (% RH)
24/01/2019 2:00,99.4,63.1,29.82,14.32,7.6,7.6
24/01/2019 2:15,95.2,61.4,29.66,14.2,7.6,7.6
24/01/2019 2:30,140.9,85.8,38.06,17.1,7.6,7.6
24/01/2019 2:45,124.4,77.8,36.34,16.41,7.6,7.6
24/01/2019 3:00,114.8,75.3,35.39,16.57,7.6,7.6
24/01/2019 3:15,108,70.8,33.69,15.94,7.6,7.6
24/01/2019 3:30,91.2,60.2,30.48,14.81,7.6,7.6
24/01/2019 3:45,60.3,40.7,22.89,11.74,7.6,7.6
24/01/2019 4:00,61,42.7,25.12,13.23,7.6,7.6
24/01/2019 4:15,63.5,42.5,25.3,13.7,7.6,7.6
24/01/2019 4:30,99.9,65.6,33.7,17.29,7.6,7.6
24/01/2019 4:45,108.3,69.9,34.34,16.79,7.6,7.6
24/01/2019 5:00,112.3,73.2,34.93,16.38,7.6,7.6
24/01/2019 5:15,153.7,92.2,40.33,17.99,7.6,7.6
24/01/2019 5:30,109.2,70.4,34.1,15.77,7.6,7.6
24/01/2019 5:45,105.4,68.1,33.83,15.7,7.6,7.6
24/01/2019 6:00,123.4,78.1,37.27,16.64,7.6,7.6
24/01/2019 6:15,156.9,93.9,40.73,17.74,7.6,7.6
24/01/2019 6:30,189.6,113.9,46.27,19.91,7.6,7.6
24/01/2019 6:45,218.7,129.3,50.97,21.31,7.6,7.6
24/01/2019 7:00,219,129.1,51.65,21.25,7.6,7.6
24/01/2019 7:15,248.6,145.4,56.64,22.95,7.6,7.6
24/01/2019 7:30,264.8,156.2,59.75,24.14,7.6,7.6
24/01/2019 7:45,269.5,161.5,65.92,28.6,7.6,7.6
24/01/2019 8:00,340.2,198.2,72.79,30.11,7.6,7.6
24/01/2019 8:15,343.2,194.7,69.28,28.12,7.6,7.6
24/01/2019 8:30,258.6,151.2,59.25,24.48,7.6,7.6
24/01/2019 8:45,272.6,157,60.16,25.15,7.6,7.6
24/01/2019 9:00,270.7,159.9,60.88,26.35,7.6,7.6
24/01/2019 9:15,245,143.8,54.8,23.93,7.6,7.6
24/01/2019 9:30,202.3,118.8,45.78,20.38,7.6,7.6
24/01/2019 9:45,131.2,79.5,31.93,14.5,7.6,7.6
24/01/2019 10:00,77.7,45.3,19.17,8.33,7.6,7.6
24/01/2019 10:15,78.9,46.8,18.87,8.11,7.6,7.6
24/01/2019 10:30,61.8,35.8,15.34,6.32,7.6,7.6
24/01/2019 10:45,57.3,33.2,13.73,5.53,7.6,7.6
24/01/2019 11:00,55.9,33.7,14.34,5.99,7.6,7.6
24/01/2019 11:15,54.1,31.2,13.14,5.32,7.6,7.6
24/01/2019 11:30,55.9,32.9,13.56,5.58,7.6,7.6
24/01/2019 11:45,57.7,33.4,14.38,6.15,7.6,7.6
24/01/2019 12:00,116.9,88,22.41,13.11,7.6,7.6
24/01/2019 12:15,45.3,26.1,11.96,5.25,7.6,7.6
24/01/2019 12:30,44.9,24.5,10.25,4.49,7.6,7.6
24/01/2019 12:45,37.8,21.3,9.64,4.48,7.6,7.6
24/01/2019 13:00,52.2,28.2,12.4,6.3,7.6,7.6
24/01/2019 13:15,60.4,32.7,13.36,5.81,7.6,7.6
24/01/2019 13:30,43.9,25,10.53,4.54,7.6,7.6
24/01/2019 13:45,47,26.3,10.79,4.71,7.6,7.6
24/01/2019 14:00,52.4,28.1,11.57,4.88,7.6,7.6
24/01/2019 14:15,51.5,29.1,11.78,5.08,7.6,7.6
24/01/2019 14:30,45.6,26.9,12.05,5.56,7.6,7.6
24/01/2019 14:45,40.6,24.7,11.27,5.1,7.6,7.6
24/01/2019 15:00,44.2,25.5,11.46,5.02,7.6,7.6
24/01/2019 15:15,52.1,29.5,12.53,5.4,7.6,7.6
24/01/2019 15:30,48.2,26.4,10.61,4.41,7.6,7.6
24/01/2019 15:45,47,27.2,11.54,5.03,7.6,7.6
24/01/2019 16:00,49.4,27.4,11.94,5.27,7.6,7.6
24/01/2019 16:15,40.9,25,11.15,5.04,7.6,7.6
24/01/2019 16:30,43.3,25.4,11.22,5.12,7.6,7.6
24/01/2019 16:45,40.2,24.1,11.02,4.99,7.6,7.6
24/01/2019 17:00,43.1,25.9,11.92,5.52,7.6,7.6
24/01/2019 17:15,42.1,24.8,12.07,5.57,7.6,7.6
24/01/2019 17:30,44.6,27.1,12.81,5.82,7.6,7.6
24/01/2019 17:45,58.7,35.2,16.67,8.09,7.6,7.6
24/01/2019 18:00,75,43.4,14.79,6.7,7.6,7.6
24/01/2019 18:15,50.7,28.5,12.23,5.46,7.6,7.6
24/01/2019 18:30,55.1,30.9,12.23,5.35,7.6,7.6
24/01/2019 18:45,55.1,31.6,13.18,5.88,7.6,7.6
24/01/2019 19:00,61.3,35.4,16.23,7.96,7.6,7.6
24/01/2019 19:15,61.4,35.7,15.65,7.4,7.6,7.6
24/01/2019 19:30,78.2,46.5,19.85,9.57,7.6,7.6
24/01/2019 19:45,82.5,47.4,19.2,9.41,7.6,7.6
24/01/2019 20:00,81.8,47.9,21.04,11,7.6,7.6
24/01/2019 20:15,75.8,47.1,21.87,11.56,7.6,7.6
24/01/2019 20:30,84.9,50.7,22.76,11.62,7.6,7.6
24/01/2019 20:45,92.4,54.4,23.39,11.64,7.6,7.6
24/01/2019 21:00,77.5,46.3,19.42,9.72,7.6,7.6
24/01/2019 21:15,52.5,32.9,15.79,8.14,7.6,7.6
24/01/2019 21:30,50.6,30,13.82,6.69,7.6,7.6
24/01/2019 21:45,49.9,30.8,14.18,7.17,7.6,7.6
24/01/2019 22:00,54,33.2,14.13,6.86,7.6,7.6
24/01/2019 22:15,50.9,29.9,11.98,5.59,7.6,7.6
24/01/2019 22:30,52.3,29.2,11.8,5.53,7.6,7.6
24/01/2019 22:45,52.9,30.1,11.93,5.41,7.6,7.6
24/01/2019 23:00,48.2,29.4,12.19,5.59,7.6,7.6
24/01/2019 23:15,55.5,31.6,13.17,6.43,7.6,7.6
24/01/2019 23:30,56.4,33.1,12.79,6.02,7.6,7.6
24/01/2019 23:45,56.2,33.4,15.71,8.49,7.6,7.6
25/01/2019 0:00,53,32.1,14.05,7.32,7.6,7.6
25/01/2019 0:15,90.5,67.1,45.6,30.11,7.6,7.6
25/01/2019 0:30,58.4,38.6,20.01,11.36,7.6,7.6
25/01/2019 0:45,51.2,30.8,13.4,6.7,7.6,7.6
25/01/2019 1:00,58,36.8,18.71,10.44,7.6,7.6
25/01/2019 1:15,88.4,65.7,45.58,30.52,7.6,7.6
25/01/2019 1:30,59.4,35.6,16.68,8.78,7.6,7.6
25/01/2019 1:45,63.4,36.1,15.54,7.91,7.6,7.6
25/01/2019 2:00,74.7,51.5,32.19,20.89,7.6,7.6
25/01/2019 2:15,93.3,65.1,39.74,25.55,7.6,7.6
25/01/2019 2:30,89.8,61.2,38.84,25.07,7.6,7.6
25/01/2019 2:45,93.7,64.6,40.29,26.19,7.6,7.6
25/01/2019 3:00,81,56.1,32.87,20.51,7.6,7.6
25/01/2019 3:15,95.2,69.7,46.39,30.54,7.6,7.6
25/01/2019 3:30,109.1,78.5,51.83,34.38,7.6,7.6
25/01/2019 3:45,97.2,66.1,39.37,24.78,7.6,7.6
25/01/2019 4:00,91.6,60.4,32.14,17.97,7.6,7.6
25/01/2019 4:15,145.9,115.1,83.23,54.89,7.6,7.6
25/01/2019 4:30,108.2,80.2,53.65,33.75,7.6,7.6
25/01/2019 4:45,85.6,60.7,38.23,23.02,7.6,7.6
25/01/2019 5:00,99.1,69.7,41.01,24.4,7.6,7.6
25/01/2019 5:15,118.7,76,39.03,21.39,7.6,7.6
25/01/2019 5:30,126.2,81.6,43.03,23.7,7.6,7.6
25/01/2019 5:45,113.1,78.5,48.71,28.99,7.6,7.6
25/01/2019 6:00,134,83.7,42.47,22.51,7.6,7.6
25/01/2019 6:15,128.9,82,43.62,23.82,7.6,7.6
25/01/2019 6:30,150.1,93.8,47.46,25.09,7.6,7.6
25/01/2019 6:45,139.7,84.6,40,20.5,7.6,7.6
25/01/2019 7:00,85.3,53.7,26.04,13.89,7.6,7.6
25/01/2019 7:15,327.6,185.8,63.95,29.72,7.6,7.6
25/01/2019 7:30,165.4,103.4,53.24,29.89,7.6,7.6
25/01/2019 7:45,83.5,50.3,25.83,14.5,7.6,7.6
25/01/2019 8:00,46.8,25.9,10.8,4.84,7.6,7.6
25/01/2019 8:15,48,26.1,9.87,4.29,7.6,7.6
25/01/2019 8:30,42.6,22.7,8.52,3.76,7.6,7.6
25/01/2019 8:45,43.3,24.2,8.54,3.71,7.6,7.6
25/01/2019 9:00,54.6,28.1,9.45,4.08,7.6,7.6
25/01/2019 9:15,62.6,32,10.56,4.52,7.6,7.6
25/01/2019 9:30,55.6,29.9,10.23,4.51,7.6,7.6
25/01/2019 9:45,58,30.6,10.16,4.41,7.6,7.6
25/01/2019 10:00,52,28.2,9.81,4.2,7.6,7.6
25/01/2019 10:15,40.2,21.7,8.66,3.84,7.6,7.6
25/01/2019 10:30,39.2,20.7,7.98,3.48,7.6,7.6
25/01/2019 10:45,32,17.8,7.4,3.27,7.6,7.6
25/01/2019 11:00,30.1,16.4,7.84,3.55,7.6,7.6
25/01/2019 11:15,26.2,16,7.83,3.51,7.6,7.6
25/01/2019 11:30,30.1,16.7,7.93,3.56,7.6,7.6
25/01/2019 11:45,30.3,17.1,8.33,3.73,7.6,7.6
25/01/2019 12:00,30.6,17.7,8.3,3.7,7.6,7.6
25/01/2019 12:15,25.4,15.7,8.23,3.83,7.6,7.6
25/01/2019 12:30,33.8,19.3,8.76,3.95,7.6,7.6
25/01/2019 12:45,35.6,20.3,8.93,4.1,7.6,7.6
25/01/2019 13:00,38.6,20.5,8.85,3.91,7.6,7.6
25/01/2019 13:15,43.1,22.5,9.18,4.06,7.6,7.6
25/01/2019 13:30,40.8,21.3,8.73,3.88,7.6,7.6
25/01/2019 13:45,33.6,18,8.31,3.71,7.6,7.6
25/01/2019 14:00,35,19.2,8.25,3.55,7.6,7.6
25/01/2019 14:15,50.8,29.7,8.69,3.61,7.6,7.6
25/01/2019 14:30,50.2,24.9,8.93,3.68,7.6,7.6
25/01/2019 14:45,33.5,18.5,7.73,3.35,7.6,7.6
25/01/2019 15:00,40.5,20.7,8,3.28,7.6,7.6
25/01/2019 15:15,34.9,19.6,7.8,3.31,7.6,7.6
25/01/2019 15:30,44.5,23.2,8.79,3.8,7.6,7.6
25/01/2019 15:45,31.1,18.1,8.14,3.61,7.6,7.6
25/01/2019 16:00,38.9,21.4,8.74,3.78,7.6,7.6
25/01/2019 16:15,40.1,21.5,9.11,4,7.6,7.6
25/01/2019 16:30,33.5,18.7,8.62,3.93,7.6,7.6
25/01/2019 16:45,31.5,18.6,8.01,3.46,7.6,7.6
25/01/2019 17:00,34.3,19.4,8.06,3.6,7.6,7.6
25/01/2019 17:15,42.2,24.7,9.63,4.06,7.6,7.6
25/01/2019 17:30,46.2,25.7,9.63,4.05,7.6,7.6
25/01/2019 17:45,50.9,29.1,10.95,4.74,7.6,7.6
25/01/2019 18:00,59.9,30.4,11.08,4.73,7.6,7.6
25/01/2019 18:15,55.4,30.5,11.44,4.82,7.6,7.6
25/01/2019 18:30,65.8,35,11.74,4.87,7.6,7.6
25/01/2019 18:45,60.9,32.8,10.9,4.53,7.6,7.6
25/01/2019 19:00,57.9,31.4,11.46,4.9,7.6,7.6
25/01/2019 19:15,84.8,46,14.32,6.04,7.6,7.6
25/01/2019 19:30,86,45.5,15.39,6.71,7.6,7.6
25/01/2019 19:45,105.8,55.3,19.3,9.15,7.6,7.6
25/01/2019 20:00,124.8,69.4,27.65,14.71,7.6,7.6
25/01/2019 20:15,101.3,58.4,25.52,13.8,7.6,7.6
25/01/2019 20:30,143.2,77.2,33.13,18.03,7.6,7.6
25/01/2019 20:45,113.2,67.5,31.67,16.84,7.6,7.6
25/01/2019 21:00,103.7,63.2,29.67,15.65,7.6,7.6
25/01/2019 21:15,118.4,72.2,35.3,19.24,7.6,7.6
25/01/2019 21:30,122.3,69,30.58,15.82,7.6,7.6
25/01/2019 21:45,86.3,50.9,21.38,10.54,7.6,7.6
25/01/2019 22:00,86.5,50.2,20.31,9.66,7.6,7.6
25/01/2019 22:15,83,48.5,18.95,8.99,7.6,7.6
25/01/2019 22:30,99.2,57.2,20.57,9.44,7.6,7.6
25/01/2019 22:45,112.2,61.9,22.54,10.49,7.6,7.6
25/01/2019 23:00,112.6,63.3,22.14,10.41,7.6,7.6
25/01/2019 23:15,86.9,48.5,17.88,8.21,7.6,7.6
25/01/2019 23:30,69,39.8,15.74,7.49,7.6,7.6
25/01/2019 23:45,51,30.5,12.46,5.77,7.6,7.6
26/01/2019 0:00,56.9,33.4,13.21,6,7.6,7.6
26/01/2019 0:15,59,34.7,13.16,5.78,7.6,7.6
26/01/2019 0:30,51.3,31.2,12.47,5.5,7.6,7.6
26/01/2019 0:45,49.6,29.1,12.19,5.42,7.6,7.6
26/01/2019 1:00,55.2,32.4,13.34,6.13,7.6,7.6
26/01/2019 1:15,51.8,31.3,14.51,6.96,7.6,7.6
26/01/2019 1:30,53,33,14,6.4,7.6,7.6
26/01/2019 1:45,65.8,37.3,15.21,6.99,7.6,7.6
26/01/2019 2:00,62.1,37.2,15.09,6.58,7.6,7.6
26/01/2019 2:15,59.3,36.2,15.23,6.97,7.6,7.6
26/01/2019 2:30,88.3,51.8,19.95,9.08,7.6,7.6
26/01/2019 2:45,75.2,45.3,19.02,8.97,7.6,7.6
26/01/2019 3:00,83.6,49.8,20.83,10.13,7.6,7.6
26/01/2019 3:15,129.1,72.1,25.91,11.05,7.6,7.6
26/01/2019 3:30,160.5,88.9,33.03,13.73,7.6,7.6
26/01/2019 3:45,156.6,89.2,36.75,16.83,7.6,7.6
26/01/2019 4:00,167.1,98.7,43.28,20.77,7.6,7.6
26/01/2019 4:15,147.4,88.4,37.49,17.75,7.6,7.6
26/01/2019 4:30,152.8,88.2,36.3,16.61,7.6,7.6
26/01/2019 4:45,148.2,87.4,35.27,16.2,7.6,7.6
26/01/2019 5:00,139.9,81,34.07,15.43,7.6,7.6
26/01/2019 5:15,149.4,88,35.89,16.36,7.6,7.6
26/01/2019 5:30,119,73.3,32.5,15.05,7.6,7.6
26/01/2019 5:45,110.6,69.2,31.29,14.4,7.6,7.6
26/01/2019 6:00,102.4,66,31.35,14.87,7.6,7.6
26/01/2019 6:15,99.5,63.6,31.38,15.76,7.6,7.6
26/01/2019 6:30,107.7,68.7,33.33,17.34,7.6,7.6
26/01/2019 6:45,86,56.8,30.11,15.63,7.6,7.6
26/01/2019 7:00,88.6,56.3,28.73,15.21,7.6,7.6
26/01/2019 7:15,43.4,24.1,9.37,4.39,7.6,7.6
26/01/2019 7:30,54.1,27.9,7.53,2.59,7.6,7.6
26/01/2019 7:45,17.4,10.6,5.04,2.23,7.6,7.6
26/01/2019 8:00,30.6,16.4,5.85,2.48,7.6,7.6
26/01/2019 8:15,26.1,14.4,5.81,2.58,7.6,7.6
26/01/2019 8:30,24.7,14,6.61,3.46,7.6,7.6
26/01/2019 8:45,21.3,12.9,5.67,2.59,7.6,7.6
26/01/2019 9:00,28.8,15.7,6.19,2.79,7.6,7.6
26/01/2019 9:15,30.4,17.6,7.26,3.48,7.6,7.6
26/01/2019 9:30,31.4,16.8,6.4,3.1,7.6,7.6
26/01/2019 9:45,25.9,14.6,6.04,2.83,7.6,7.6
26/01/2019 10:00,27.3,15.6,6.32,2.95,7.6,7.6
26/01/2019 10:15,51.2,26.4,9.36,4.27,7.6,7.6
26/01/2019 10:30,58.3,31.7,10.41,4.67,7.6,7.6
26/01/2019 10:45,46.4,25.8,9.45,4.23,7.6,7.6
26/01/2019 11:00,49.4,27,9.84,4.43,7.6,7.6
26/01/2019 11:15,40,22.9,9.1,4.02,7.6,7.6
26/01/2019 11:30,41.4,21.7,9.15,4.04,7.6,7.6
26/01/2019 11:45,43.3,22.8,9.38,4.12,7.6,7.6
26/01/2019 12:00,38.7,22,9.3,3.97,7.6,7.6
26/01/2019 12:15,39,21.3,9.56,4.13,7.6,7.6
26/01/2019 12:30,50,25.9,8.87,3.79,7.6,7.6
26/01/2019 12:45,54.3,25.9,8.98,3.85,7.6,7.6
26/01/2019 13:00,37,20.6,8.52,3.74,7.6,7.6
26/01/2019 13:15,35.2,20.2,7.86,3.4,7.6,7.6
26/01/2019 13:30,42.6,24.2,9.38,4.26,7.6,7.6
26/01/2019 13:45,66.7,34.8,10.94,4.38,7.6,7.6
26/01/2019 14:00,47,28.3,14.53,7.11,7.6,7.6
26/01/2019 14:15,43.2,25.8,12.18,5.75,7.6,7.6
26/01/2019 14:30,33.8,18.5,7.42,3.18,7.6,7.6
26/01/2019 14:45,27.7,16.5,7.4,3.07,7.6,7.6
26/01/2019 15:00,55.7,26.8,10.54,4.86,7.6,7.6
26/01/2019 15:15,35,19.8,7.84,3.24,7.6,7.6
26/01/2019 15:30,35.9,20.9,7.66,3.19,7.6,7.6
26/01/2019 15:45,39.6,25.3,14.12,8.93,7.6,7.6
26/01/2019 16:00,33.3,19.7,8.46,3.6,7.6,7.6
26/01/2019 16:15,38.4,22.5,8.86,3.68,7.6,7.6
26/01/2019 16:30,32.9,19,8.11,3.4,7.6,7.6
26/01/2019 16:45,40.1,23.1,8.95,3.71,7.6,7.6
26/01/2019 17:00,36.8,21.3,8.78,3.53,7.6,7.6
26/01/2019 17:15,37.5,23,9.75,4.06,7.6,7.6
26/01/2019 17:30,46.8,26.2,10.32,4.31,7.6,7.6
26/01/2019 17:45,42.4,25.9,10.47,4.51,7.6,7.6
26/01/2019 18:00,47.3,26.1,9.49,3.88,7.6,7.6
26/01/2019 18:15,54,28.9,9.51,3.96,7.6,7.6
26/01/2019 18:30,40.6,22.6,9.04,4.11,7.6,7.6
26/01/2019 18:45,37.1,20.9,8.46,3.73,7.6,7.6
26/01/2019 19:00,43.1,23.9,10.37,4.95,7.6,7.6
26/01/2019 19:15,52.2,29.4,11.7,5.66,7.6,7.6
26/01/2019 19:30,55.7,30.9,12.67,6.21,7.6,7.6
26/01/2019 19:45,62.2,35.6,15.96,8.41,7.6,7.6
26/01/2019 20:00,157.6,111.3,73.92,45.87,7.6,7.6
26/01/2019 20:15,115.8,76.7,44.86,27.16,7.6,7.6
26/01/2019 20:30,76.6,45.9,20.99,11.01,7.6,7.6
26/01/2019 20:45,99.5,57.8,24.58,12.7,7.6,7.6
26/01/2019 21:00,104.2,62.4,26.95,13.99,7.6,7.6
26/01/2019 21:15,164.9,108.9,57.25,31.39,7.6,7.6
26/01/2019 21:30,131.5,82.1,41.31,22.36,7.6,7.6
26/01/2019 21:45,139.1,88.8,43.32,23.8,7.6,7.6
26/01/2019 22:00,123.8,74.2,32.15,16.59,7.6,7.6
26/01/2019 22:15,115.4,65.1,25.59,12.38,7.6,7.6
26/01/2019 22:30,116.3,68.2,25.88,12.42,7.6,7.6
26/01/2019 22:45,148.7,87.5,31.42,14.25,7.6,7.6
26/01/2019 23:00,102.4,59.8,25.74,12.45,7.6,7.6
26/01/2019 23:15,121.4,70.8,27.11,13.13,7.6,7.6
26/01/2019 23:30,140.8,78.9,28.28,13.48,7.6,7.6
26/01/2019 23:45,107.8,64.6,26.84,13.78,7.6,7.6
27/01/2019 0:00,109.7,65.3,23.88,11.57,7.6,7.6
27/01/2019 0:15,133.8,80.6,33.86,17.59,7.6,7.6
27/01/2019 0:30,113.3,68.6,26.65,12.92,7.6,7.6
27/01/2019 0:45,90.4,56,24.32,11.86,7.6,7.6
27/01/2019 1:00,78.4,48.7,22.09,11.04,7.6,7.6
27/01/2019 1:15,71.1,43.4,20.07,10.12,7.6,7.6
27/01/2019 1:30,73.3,48.9,25.36,13.58,7.6,7.6
27/01/2019 1:45,65.5,44.1,23.64,12.77,7.6,7.6
27/01/2019 2:00,68,45,24.38,13.38,7.6,7.6
27/01/2019 2:15,80.3,48.8,21.97,10.92,7.6,7.6
27/01/2019 2:30,71.5,44.9,20.37,9.91,7.6,7.6
27/01/2019 2:45,78.9,47.5,20.41,9.65,7.6,7.6
27/01/2019 3:00,87.4,53,23.44,11.25,7.6,7.6
27/01/2019 3:15,99.8,62.8,28.66,14.01,7.6,7.6
27/01/2019 3:30,86.8,57.8,26.97,13.05,7.6,7.6
27/01/2019 3:45,97.9,63.3,30.6,15.46,7.6,7.6
27/01/2019 4:00,99.2,65.9,32.43,16.43,7.6,7.6
27/01/2019 4:15,90.8,63.2,34.33,18.15,7.6,7.6
27/01/2019 4:30,92.8,64.4,35.8,19.45,7.6,7.6
27/01/2019 4:45,86.5,60.4,34.91,18.95,7.6,7.6
27/01/2019 5:00,93.4,62.8,33.57,17.6,7.6,7.6
27/01/2019 5:15,99,65.1,32.62,16.52,7.6,7.6
27/01/2019 5:30,83.4,57.5,30.9,15.83,7.6,7.6
27/01/2019 5:45,79.7,54.5,28.86,14.58,7.6,7.6
27/01/2019 6:00,70.9,50,28.46,14.88,7.6,7.6
27/01/2019 6:15,73.3,54.6,35.59,20.57,7.6,7.6
27/01/2019 6:30,91.3,70.9,51.59,32.87,7.6,7.6
27/01/2019 6:45,109.2,87.5,68.04,49.08,7.6,7.6
27/01/2019 7:00,83.4,59.8,37.87,23.23,7.6,7.6
27/01/2019 7:15,75.1,50.9,30.02,16.72,7.6,7.6
27/01/2019 7:30,70.2,47.1,26.8,14.93,7.6,7.6
27/01/2019 7:45,65.2,43.1,22.68,12.55,7.6,7.6
27/01/2019 8:00,65.1,42.1,21.96,12.02,7.6,7.6
27/01/2019 8:15,70.7,43.8,21.87,11.91,7.6,7.6
27/01/2019 8:30,87,51.5,21.79,11.12,7.6,7.6
27/01/2019 8:45,71.6,43.9,20.14,10.36,7.6,7.6
27/01/2019 9:00,141.9,73.7,20.34,9.4,7.6,7.6
27/01/2019 9:15,95.8,49.4,15.66,6.95,7.6,7.6
27/01/2019 9:30,55.1,30.7,12.38,5.91,7.6,7.6
27/01/2019 9:45,41.6,23.8,10.8,5.17,7.6,7.6
27/01/2019 10:00,46.4,27.3,10.92,5.14,7.6,7.6
27/01/2019 10:15,48.4,27.4,10.85,4.93,7.6,7.6
27/01/2019 10:30,40.5,24.2,9.53,4.24,7.6,7.6
27/01/2019 10:45,37.4,20.3,8.54,3.6,7.6,7.6
27/01/2019 11:00,30.2,18.5,8.08,3.33,7.6,7.6
27/01/2019 11:15,28.5,17.4,7.73,3.2,7.6,7.6
27/01/2019 11:30,39.6,22.7,9.29,3.9,7.6,7.6
27/01/2019 11:45,53.9,31,11.52,4.63,7.6,7.6
27/01/2019 12:00,61.9,35.5,12.9,5.19,7.6,7.6
27/01/2019 12:15,71.9,39.3,13.84,5.43,7.6,7.6
27/01/2019 12:30,85.6,47.1,16.39,6.42,7.6,7.6
27/01/2019 12:45,71.7,40.1,14.41,5.68,7.6,7.6
27/01/2019 13:00,66.9,37.8,14.02,5.61,7.6,7.6
27/01/2019 13:15,65,37.3,14.42,5.9,7.6,7.6
27/01/2019 13:30,49.5,29.6,12.28,5,7.6,7.6
27/01/2019 13:45,45.6,27.2,11.46,4.58,7.6,7.6
27/01/2019 14:00,48.1,27.5,11.75,4.89,7.6,7.6
27/01/2019 14:15,52.1,28.3,10.98,4.54,7.6,7.6
27/01/2019 14:30,51.8,28.2,10.54,4.22,7.6,7.6
27/01/2019 14:45,39.5,23.5,9.38,3.83,7.6,7.6
27/01/2019 15:00,41.1,23.6,9.8,4.22,7.6,7.6
27/01/2019 15:15,35.6,20.5,8.73,3.83,7.6,7.6
27/01/2019 15:30,48.5,27.5,12.13,5.61,7.6,7.6
27/01/2019 15:45,49.5,27,11.51,5.11,7.6,7.6
27/01/2019 16:00,40.6,24.1,10.08,4.51,7.6,7.6
27/01/2019 16:15,46.6,26.9,11.48,5.33,7.6,7.6
27/01/2019 16:30,52.7,29.9,12.61,6.08,7.6,7.6
27/01/2019 16:45,51.8,29.4,11.95,5.64,7.6,7.6
27/01/2019 17:00,43.3,25.8,10.92,5.04,7.6,7.6
27/01/2019 17:15,54.2,30.3,11.72,5.31,7.6,7.6
27/01/2019 17:30,58.3,32.6,12.06,5.42,7.6,7.6
27/01/2019 17:45,42,25.5,10.63,4.7,7.6,7.6
27/01/2019 18:00,52.4,29.6,11.29,4.97,7.6,7.6
27/01/2019 18:15,48.2,27.7,11.96,5.47,7.6,7.6
27/01/2019 18:30,47.8,28.3,12,5.49,7.6,7.6
27/01/2019 18:45,51.3,30.5,13.1,6.16,7.6,7.6
27/01/2019 19:00,59.8,35.7,15.57,7.33,7.6,7.6
27/01/2019 19:15,78.6,49.8,24.76,15.06,7.6,7.6
27/01/2019 19:30,186.2,146.8,114.8,86.17,7.6,7.6
27/01/2019 19:45,212.5,168.9,133.27,97.6,7.6,7.6
27/01/2019 20:00,297.6,246.3,201.71,148.52,7.6,7.6
27/01/2019 20:15,139.5,95.4,59.63,38.66,7.6,7.6
